-10.982849	169	169	1699	1698
-161.971191	170	170	1709	1708
-200.547272	171	171	1719	1718
82.360596	172	172	1729	1728
49.659058	173	173	1739	1738
39.101013	174	174	1749	1748
-13.005615	175	175	1759	1758
34.853699	176	176	1769	1768
-71.519470	177	177	1779	1778
46.921204	178	178	1789	1788
12.426025	179	179	1799	1798
55.220398	180	180	1809	1808
-76.046875	181	181	1819	1818
125.225891	182	182	1829	1828
-89.081970	183	183	1839	1838
-10.652466	184	184	1849	1848
97.454834	185	185	1859	1858
-16.462158	186	186	1869	1868
-40.772217	187	187	1879	1878
27.855469	188	188	1889	1888
-112.076477	189	189	1899	1898
-62.865967	190	190	1909	1908
-78.128052	191	191	1919	1918
-205.768372	192	192	1929	1928
11.177979	193	193	1939	1938
20.619202	194	194	1949	1948
-128.536011	195	195	1959	1958
2.471985	196	196	1969	1968
61.186279	197	197	1979	1978
-44.287659	198	198	1989	1988
43.497864	199	199	1999	1998
12.922424	200	200	2009	2008
38.316895	201	201	2019	2018
6.443481	202	202	2029	2028
230.781738	203	203	2039	2038
-515.707520	204	204	2049	2048
1.690918	205	205	2059	2058
24.312744	206	206	2069	2068
-143.578705	207	207	2079	2078
-7.857666	208	208	2089	2088
85.351196	209	209	2099	2098
-139.597351	210	210	2109	2108
-48.494934	211	211	2119	2118
85.121399	212	212	2129	2128
-10.916077	213	213	2139	2138
215.372803	214	214	2149	2148
20.319824	215	215	2159	2158
-44.311646	216	216	2169	2168
167.742065	217	217	2179	2178
151.111938	218	218	2189	2188
-101.262512	219	219	2199	2198
-36.788696	220	220	2209	2208
-123.602264	221	221	2219	2218
47.941895	222	222	2229	2228
19.975281	223	223	2239	2238
18.296692	224	224	2249	2248
40.780151	225	225	2259	2258
-49.127625	226	226	2269	2268
29.688232	227	227	2279	2278
-61.675842	228	228	2289	2288
-204.998627	229	229	2299	2298
-75.677856	230	230	2309	2308
-106.031372	231	231	2319	2318
135.723267	232	232	2329	2328
3.618958	233	233	2339	2338
-39.830444	234	234	2349	2348
69.412048	235	235	2359	2358
49.998718	236	236	2369	2368
-85.709656	237	237	2379	2378
33.824524	238	238	2389	2388
96.729431	239	239	2399	2398
76.264282	240	240	2409	2408
27.523987	241	241	2419	2418
86.277466	242	242	2429	2428
-15.859619	243	243	2439	2438
-61.462708	244	244	2449	2448
-118.333557	245	245	2459	2458
168.313965	246	246	2469	2468
-39.714294	247	247	2479	2478
-36.631409	248	248	2489	2488
27.781311	249	249	2499	2498
-55.520203	250	250	2509	2508
49.915466	251	251	2519	2518
30.506958	252	252	2529	2528
-140.815796	253	253	2539	2538
-159.744263	254	254	2549	2548
34.228210	255	255	2559	2558
-4.250610	256	256	2569	2568
22.542053	257	257	2579	2578
23.706970	258	258	2589	2588
-151.511536	259	259	2599	2598
-332.089203	260	260	2609	2608
22.278076	261	261	2619	2618
-171.058899	262	262	2629	2628
-63.881104	263	263	2639	2638
117.000793	264	264	2649	2648
19.812073	265	265	2659	2658
81.666321	266	266	2669	2668
102.083374	267	267	2679	2678
-126.441406	268	268	2689	2688
90.015747	269	269	2699	2698
14.149536	270	270	2709	2708
-141.752991	271	271	2719	2718
9.104248	272	272	2729	2728
11.383057	273	273	2739	2738
-15.012695	274	274	2749	2748
-12.360352	275	275	2759	2758
14.592224	276	276	2769	2768
50.312256	277	277	2779	2778
-22.763428	278	278	2789	2788
-139.221375	279	279	2799	2798
-157.026245	280	280	2809	2808
107.427734	281	281	2819	2818
53.374756	282	282	2829	2828
12.529724	283	283	2839	2838
82.668274	284	284	2849	2848
40.833923	285	285	2859	2858
-273.575439	286	286	2869	2868
-45.232330	287	287	2879	2878
31.423218	288	288	2889	2888
2.703552	289	289	2899	2898
43.533447	290	290	2909	2908
-44.388184	291	291	2919	2918
-142.314087	292	292	2929	2928
-131.075562	293	293	2939	2938
2.139404	294	294	2949	2948
138.118469	295	295	2959	2958
30.998962	296	296	2969	2968
-54.219421	297	297	2979	2978
123.059448	298	298	2989	2988
-228.456329	299	299	2999	2998
-85.998291	300	300	3009	3008
166.656738	301	301	3019	3018
119.939331	302	302	3029	3028
-85.486908	303	303	3039	3038
-32.952759	304	304	3049	3048
-187.162231	305	305	3059	3058
-33.155396	306	306	3069	3068
22.046936	307	307	3079	3078
-9.861755	308	308	3089	3088
56.100403	309	309	3099	3098
27.464417	310	310	3109	3108
-5.922119	311	311	3119	3118
-168.588257	312	312	3129	3128
5.623901	313	313	3139	3138
108.402527	314	314	3149	3148
56.957092	315	315	3159	3158
-119.866394	316	316	3169	3168
-1.033447	317	317	3179	3178
104.925537	318	318	3189	3188
-36.562927	319	319	3199	3198
-10.864624	320	320	3209	3208
-106.173340	321	321	3219	3218
77.898254	322	322	3229	3228
-97.855042	323	323	3239	3238
-92.664124	324	324	3249	3248
-84.864929	325	325	3259	3258
1.271301	326	326	3269	3268
72.837097	327	327	3279	3278
-192.976074	328	328	3289	3288
-146.124146	329	329	3299	3298
-61.533386	330	330	3309	3308
130.555664	331	331	3319	3318
-52.507690	332	332	3329	3328
-73.107437	333	333	3339	3338
-59.335327	334	334	3349	3348
-128.701263	335	335	3359	3358
128.581848	336	336	3369	3368
-61.053345	337	337	3379	3378
-115.384216	338	338	3389	3388
59.041138	339	339	3399	3398
-84.616211	340	340	3409	3408
-26.024414	341	341	3419	3418
5.803772	342	342	3429	3428
-104.576111	343	343	3439	3438
172.414917	344	344	3449	3448
65.912842	345	345	3459	3458
-8.056274	346	346	3469	3468
40.451355	347	347	3479	3478
-50.631042	348	348	3489	3488
-62.744141	349	349	3499	3498
57.808044	350	350	3509	3508
-16.615662	351	351	3519	3518
100.794189	352	352	3529	3528
-24.705444	353	353	3539	3538
-30.846069	354	354	3549	3548
106.622131	355	355	3559	3558
26.347839	356	356	3569	3568
-23.544861	357	357	3579	3578
67.203369	358	358	3589	3588
-73.517578	359	359	3599	3598
15.639587	360	360	3609	3608
45.765869	361	361	3619	3618
62.772400	362	362	3629	3628
-48.068848	363	363	3639	3638
15.206848	364	364	3649	3648
-187.151611	365	365	3659	3658
55.999756	366	366	3669	3668
-104.256744	367	367	3679	3678
100.169739	368	368	3689	3688
-44.281311	369	369	3699	3698
111.455811	370	370	3709	3708
18.936707	371	371	3719	3718
74.181274	372	372	3729	3728
-28.247253	373	373	3739	3738
-98.392761	374	374	3749	3748
-3.155701	375	375	3759	3758
-33.669800	376	376	3769	3768
-46.705444	377	377	3779	3778
56.368530	378	378	3789	3788
-34.212219	379	379	3799	3798
75.311462	380	380	3809	3808
78.007568	381	381	3819	3818
143.907043	382	382	3829	3828
-3.035339	383	383	3839	3838
-35.803345	384	384	3849	3848
-35.482849	385	385	3859	3858
4.900146	386	386	3869	3868
-34.338684	387	387	3879	3878
-104.047546	388	388	3889	3888
26.245667	389	389	3899	3898
36.871338	390	390	3909	3908
-16.615112	391	391	3919	3918
17.641846	392	392	3929	3928
-77.269104	393	393	3939	3938
-146.579712	394	394	3949	3948
-124.079468	395	395	3959	3958
63.137146	396	396	3969	3968
-101.685181	397	397	3979	3978
-35.001831	398	398	3989	3988
-165.674530	399	399	3999	3998
-19.148254	400	400	4009	4008
-182.958984	401	401	4019	4018
-64.694641	402	402	4029	4028
35.040588	403	403	4039	4038
-118.583618	404	404	4049	4048
-50.250793	405	405	4059	4058
-36.550842	406	406	4069	4068
-12.974121	407	407	4079	4078
29.470215	408	408	4089	4088
-116.343079	409	409	4099	4098
-18.294373	410	410	4109	4108
-35.889099	411	411	4119	4118
-22.651672	412	412	4129	4128
26.733337	413	413	4139	4138
-81.936523	414	414	4149	4148
-97.658142	415	415	4159	4158
-31.996338	416	416	4169	4168
68.305115	417	417	4179	4178
-31.881897	418	418	4189	4188
-38.083557	419	419	4199	4198
12.210022	420	420	4209	4208
-37.119080	421	421	4219	4218
-55.123840	422	422	4229	4228
119.260376	423	423	4239	4238
33.198792	424	424	4249	4248
60.233826	425	425	4259	4258
-8.959412	426	426	4269	4268
-2.940674	427	427	4279	4278
-92.851593	428	428	4289	4288
10.055115	429	429	4299	4298
239.143188	430	430	4309	4308
7.584106	431	431	4319	4318
-237.178253	432	432	4329	4328
-96.316956	433	433	4339	4338
16.708374	434	434	4349	4348
-237.956665	435	435	4359	4358
-111.173035	436	436	4369	4368
-111.927124	437	437	4379	4378
80.779175	438	438	4389	4388
-76.584045	439	439	4399	4398
53.719055	440	440	4409	4408
-156.898193	441	441	4419	4418
-64.139771	442	442	4429	4428
-28.518188	443	443	4439	4438
-53.134583	444	444	4449	4448
-155.150055	445	445	4459	4458
-25.919922	446	446	4469	4468
-111.106323	447	447	4479	4478
-41.856720	448	448	4489	4488
-46.901917	449	449	4499	4498
-177.132202	450	450	4509	4508
-64.781921	451	451	4519	4518
-52.405334	452	452	4529	4528
-2.973328	453	453	4539	4538
48.524597	454	454	4549	4548
-26.761414	455	455	4559	4558
44.307434	456	456	4569	4568
89.614990	457	457	4579	4578
-6.615723	458	458	4589	4588
-141.616577	459	459	4599	4598
11.031128	460	460	4609	4608
-31.031128	461	461	4619	4618
-36.860901	462	462	4629	4628
222.555969	463	463	4639	4638
108.888306	464	464	4649	4648
31.364441	465	465	4659	4658
-60.514877	466	466	4669	4668
-63.419312	467	467	4679	4678
-43.547729	468	468	4689	4688
-38.230957	469	469	4699	4698
-173.084412	470	470	4709	4708
28.975403	471	471	4719	4718
-31.959717	472	472	4729	4728
-5.409668	473	473	4739	4738
-51.073792	474	474	4749	4748
12.076355	475	475	4759	4758
-63.966858	476	476	4769	4768
-90.063538	477	477	4779	4778
105.939453	478	478	4789	4788
-220.470581	479	479	4799	4798
-20.832642	480	480	4809	4808
5.908997	481	481	4819	4818
-170.089294	482	482	4829	4828
-75.271545	483	483	4839	4838
-11.070801	484	484	4849	4848
69.098938	485	485	4859	4858
-27.860596	486	486	4869	4868
-56.411682	487	487	4879	4878
87.002075	488	488	4889	4888
37.224976	489	489	4899	4898
40.756836	490	490	4909	4908
-92.176819	491	491	4919	4918
-75.699890	492	492	4929	4928
24.469055	493	493	4939	4938
91.055664	494	494	4949	4948
1.226501	495	495	4959	4958
22.178650	496	496	4969	4968
-102.572266	497	497	4979	4978
2.138672	498	498	4989	4988
59.076538	499	499	4999	4998
-142.462646	500	500	5009	5008
-135.457275	501	501	5019	5018
-33.147583	502	502	5029	5028
-171.561523	503	503	5039	5038
-75.656799	504	504	5049	5048
149.688599	505	505	5059	5058
-294.364258	506	506	5069	5068
8.154846	507	507	5079	5078
-13.221863	508	508	5089	5088
-36.306946	509	509	5099	5098
-16.147949	510	510	5109	5108
-20.104919	511	511	5119	5118
-99.774292	512	512	5129	5128
-52.196411	513	513	5139	5138
108.894104	514	514	5149	5148
3.504211	515	515	5159	5158
-22.497620	516	516	5169	5168
-33.359985	517	517	5179	5178
103.218323	518	518	5189	5188
-35.027344	519	519	5199	5198
-49.886719	520	520	5209	5208
5.096313	521	521	5219	5218
-26.129517	522	522	5229	5228
-0.937256	523	523	5239	5238
107.408813	524	524	5249	5248
-118.348114	525	525	5259	5258
69.554199	526	526	5269	5268
-52.518738	527	527	5279	5278
-119.675232	528	528	5289	5288
63.247559	529	529	5299	5298
1.163147	530	530	5309	5308
134.756653	531	531	5319	5318
-133.939026	532	532	5329	5328
-82.897369	533	533	5339	5338
41.300598	534	534	5349	5348
62.974609	535	535	5359	5358
-94.369873	536	536	5369	5368
-124.629211	537	537	5379	5378
-142.475128	538	538	5389	5388
-140.379272	539	539	5399	5398
65.958496	540	540	5409	5408
19.645569	541	541	5419	5418
68.742554	542	542	5429	5428
45.620483	543	543	5439	5438
22.990417	544	544	5449	5448
-44.210815	545	545	5459	5458
-117.352600	546	546	5469	5468
-268.304108	547	547	5479	5478
33.536743	548	548	5489	5488
-74.510437	549	549	5499	5498
50.259033	550	550	5509	5508
50.204468	551	551	5519	5518
129.588379	552	552	5529	5528
101.324341	553	553	5539	5538
57.591309	554	554	5549	5548
-195.845703	555	555	5559	5558
93.474121	556	556	5569	5568
77.119995	557	557	5579	5578
-6.597900	558	558	5589	5588
-160.135803	559	559	5599	5598
55.277588	560	560	5609	5608
-74.376892	561	561	5619	5618
68.155579	562	562	5629	5628
94.224976	563	563	5639	5638
33.997559	564	564	5649	5648
8.447327	565	565	5659	5658
-62.111511	566	566	5669	5668
-185.342316	567	567	5679	5678
-87.912109	568	568	5689	5688
7.535889	569	569	5699	5698
-13.395386	570	570	5709	5708
3.639282	571	571	5719	5718
-122.655090	572	572	5729	5728
88.317627	573	573	5739	5738
-57.689331	574	574	5749	5748
-25.250366	575	575	5759	5758
112.599792	576	576	5769	5768
-7.382996	577	577	5779	5778
-35.527466	578	578	5789	5788
-142.647888	579	579	5799	5798
65.778076	580	580	5809	5808
66.892517	581	581	5819	5818
-146.619019	582	582	5829	5828
-155.896790	583	583	5839	5838
-143.312378	584	584	5849	5848
61.030762	585	585	5859	5858
-101.062317	586	586	5869	5868
95.108765	587	587	5879	5878
125.275513	588	588	5889	5888
-21.429504	589	589	5899	5898
-115.925537	590	590	5909	5908
134.899414	591	591	5919	5918
220.880371	592	592	5929	5928
45.253235	593	593	5939	5938
-83.653809	594	594	5949	5948
90.586792	595	595	5959	5958
128.201660	596	596	5969	5968
149.066528	597	597	5979	5978
113.934204	598	598	5989	5988
-18.481445	599	599	5999	5998
-25.693726	600	600	6009	6008
-103.039490	601	601	6019	6018
98.408875	602	602	6029	6028
-165.305206	603	603	6039	6038
-23.734863	604	604	6049	6048
-9.327148	605	605	6059	6058
39.191345	606	606	6069	6068
39.354187	607	607	6079	6078
2.425537	608	608	6089	6088
-5.773560	609	609	6099	6098
30.129395	610	610	6109	6108
-34.948486	611	611	6119	6118
-34.895569	612	612	6129	6128
-45.094116	613	613	6139	6138
82.459351	614	614	6149	6148
-200.639404	615	615	6159	6158
-110.308350	616	616	6169	6168
104.319641	617	617	6179	6178
-125.317566	618	618	6189	6188
57.825562	619	619	6199	6198
117.547852	620	620	6209	6208
-27.340088	621	621	6219	6218
1.757812	622	622	6229	6228
54.426819	623	623	6239	6238
90.660339	624	624	6249	6248
-15.400146	625	625	6259	6258
-36.314270	626	626	6269	6268
-34.263123	627	627	6279	6278
-9.112976	628	628	6289	6288
-106.898926	629	629	6299	6298
115.482056	630	630	6309	6308
-57.924133	631	631	6319	6318
6.324402	632	632	6329	6328
59.544983	633	633	6339	6338
33.825378	634	634	6349	6348
29.316162	635	635	6359	6358
-92.831604	636	636	6369	6368
-2.953918	637	637	6379	6378
-106.027466	638	638	6389	6388
-86.857605	639	639	6399	6398
161.326538	640	640	6409	6408
1.254517	641	641	6419	6418
91.254639	642	642	6429	6428
-64.927399	643	643	6439	6438
-30.888855	644	644	6449	6448
-1.492615	645	645	6459	6458
33.358643	646	646	6469	6468
-10.983215	647	647	6479	6478
185.567078	648	648	6489	6488
59.858215	649	649	6499	6498
-104.239136	650	650	6509	6508
-108.882751	651	651	6519	6518
-49.276093	652	652	6529	6528
-55.521118	653	653	6539	6538
-54.608154	654	654	6549	6548
-30.674988	655	655	6559	6558
20.280518	656	656	6569	6568
3.498779	657	657	6579	6578
-13.471375	658	658	6589	6588
-42.809937	659	659	6599	6598
104.281311	660	660	6609	6608
74.038696	661	661	6619	6618
198.238281	662	662	6629	6628
-35.626526	663	663	6639	6638
58.508179	664	664	6649	6648
-41.720825	665	665	6659	6658
47.420776	666	666	6669	6668
-48.264526	667	667	6679	6678
188.168945	668	668	6689	6688
-178.578430	669	669	6699	6698
36.801941	670	670	6709	6708
-14.469604	671	671	6719	6718
105.593872	672	672	6729	6728
-18.585510	673	673	6739	6738
-36.735657	674	674	6749	6748
-8.125488	675	675	6759	6758
-206.553101	676	676	6769	6768
51.965271	677	677	6779	6778
-12.732788	678	678	6789	6788
8.732361	679	679	6799	6798
92.268921	680	680	6809	6808
-131.632202	681	681	6819	6818
17.852051	682	682	6829	6828
-188.488281	683	683	6839	6838
26.808777	684	684	6849	6848
58.433350	685	685	6859	6858
-2.883118	686	686	6869	6868
32.306946	687	687	6879	6878
-36.523926	688	688	6889	6888
0.187866	689	689	6899	6898
66.495361	690	690	6909	6908
32.334656	691	691	6919	6918
-34.421326	692	692	6929	6928
68.547668	693	693	6939	6938
-37.851685	694	694	6949	6948
-19.518677	695	695	6959	6958
-26.924561	696	696	6969	6968
-43.248413	697	697	6979	6978
134.459534	698	698	6989	6988
83.407227	699	699	6999	6998
77.247192	700	700	7009	7008
35.404053	701	701	7019	7018
-43.907104	702	702	7029	7028
29.179077	703	703	7039	7038
-3.957703	704	704	7049	7048
100.052551	705	705	7059	7058
-14.375305	706	706	7069	7068
-56.223389	707	707	7079	7078
-112.631714	708	708	7089	7088
24.015869	709	709	7099	7098
113.665771	710	710	7109	7108
92.470093	711	711	7119	7118
-14.152100	712	712	7129	7128
-43.268188	713	713	7139	7138
18.581787	714	714	7149	7148
-67.382935	715	715	7159	7158
-129.909119	716	716	7169	7168
-191.926697	717	717	7179	7178
-63.106750	718	718	7189	7188
-115.867676	719	719	7199	7198
32.268677	720	720	7209	7208
-148.801849	721	721	7219	7218
53.431641	722	722	7229	7228
12.419128	723	723	7239	7238
-89.061035	724	724	7249	7248
45.909973	725	725	7259	7258
84.207092	726	726	7269	7268
46.969849	727	727	7279	7278
120.960571	728	728	7289	7288
14.259399	729	729	7299	7298
-71.159912	730	730	7309	7308
-0.196777	731	731	7319	7318
-222.231903	732	732	7329	7328
98.382812	733	733	7339	7338
140.451660	734	734	7349	7348
-205.395630	735	735	7359	7358
-15.074585	736	736	7369	7368
-117.381714	737	737	7379	7378
-47.904327	738	738	7389	7388
-82.751221	739	739	7399	7398
22.730469	740	740	7409	7408
5.807373	741	741	7419	7418
-65.701538	742	742	7429	7428
-63.620117	743	743	7439	7438
-177.718292	744	744	7449	7448
11.162781	745	745	7459	7458
21.097351	746	746	7469	7468
-28.787781	747	747	7479	7478
98.266235	748	748	7489	7488
101.212158	749	749	7499	7498
-206.658966	750	750	7509	7508
-212.242737	751	751	7519	7518
37.180115	752	752	7529	7528
96.581299	753	753	7539	7538
41.092773	754	754	7549	7548
37.750427	755	755	7559	7558
-210.560669	756	756	7569	7568
42.254944	757	757	7579	7578
-45.574707	758	758	7589	7588
-47.188721	759	759	7599	7598
-41.976379	760	760	7609	7608
-17.570618	761	761	7619	7618
49.478882	762	762	7629	7628
-13.357056	763	763	7639	7638
-121.514648	764	764	7649	7648
156.986450	765	765	7659	7658
-19.872070	766	766	7669	7668
-34.460693	767	767	7679	7678
-134.817139	768	768	7689	7688
48.402344	769	769	7699	7698
-103.147156	770	770	7709	7708
-118.200806	771	771	7719	7718
61.440918	772	772	7729	7728
-18.032593	773	773	7739	7738
-61.123596	774	774	7749	7748
-142.417664	775	775	7759	7758
-39.489563	776	776	7769	7768
66.150330	777	777	7779	7778
55.207458	778	778	7789	7788
-41.490784	779	779	7799	7798
112.217651	780	780	7809	7808
-113.291138	781	781	7819	7818
-157.045654	782	782	7829	7828
-97.128906	783	783	7839	7838
-169.822540	784	784	7849	7848
-65.220093	785	785	7859	7858
46.985107	786	786	7869	7868
-123.467773	787	787	7879	7878
-172.996338	788	788	7889	7888
96.964600	789	789	7899	7898
-164.719360	790	790	7909	7908
162.456543	791	791	7919	7918
-19.577087	792	792	7929	7928
57.754272	793	793	7939	7938
102.031250	794	794	7949	7948
98.741211	795	795	7959	7958
-51.888672	796	796	7969	7968
28.953247	797	797	7979	7978
-51.750916	798	798	7989	7988
30.492188	799	799	7999	7998
48.235901	800	800	8009	8008
-83.246216	801	801	8019	8018
16.430054	802	802	8029	8028
-16.234375	803	803	8039	8038
19.299927	804	804	8049	8048
83.230652	805	805	8059	8058
30.342163	806	806	8069	8068
40.134216	807	807	8079	8078
-88.449341	808	808	8089	8088
164.350525	809	809	8099	8098
-72.470093	810	810	8109	8108
152.233582	811	811	8119	8118
-76.113159	812	812	8129	8128
-140.923401	813	813	8139	8138
-92.523438	814	814	8149	8148
-86.779541	815	815	8159	8158
123.031616	816	816	8169	8168
33.476746	817	817	8179	8178
-157.913391	818	818	8189	8188
9.364441	819	819	8199	8198
-30.465149	820	820	8209	8208
21.311035	821	821	8219	8218
61.692566	822	822	8229	8228
135.858032	823	823	8239	8238
-45.011841	824	824	8249	8248
-159.298859	825	825	8259	8258
139.448486	826	826	8269	8268
-85.693817	827	827	8279	8278
-156.472046	828	828	8289	8288
-139.499329	829	829	8299	8298
-147.707520	830	830	8309	8308
128.624634	831	831	8319	8318
-5.795227	832	832	8329	8328
54.091553	833	833	8339	8338
98.685669	834	834	8349	8348
-33.434631	835	835	8359	8358
-7.259155	836	836	8369	8368
6.821106	837	837	8379	8378
-14.645935	838	838	8389	8388
65.141357	839	839	8399	8398
2.555969	840	840	8409	8408
-23.945862	841	841	8419	8418
29.487671	842	842	8429	8428
-25.550110	843	843	8439	8438
77.511414	844	844	8449	8448
-24.104309	845	845	8459	8458
-357.054901	846	846	8469	8468
-39.164307	847	847	8479	8478
-35.960205	848	848	8489	8488
-235.073761	849	849	8499	8498
42.896484	850	850	8509	8508
45.414307	851	851	8519	8518
82.521667	852	852	8529	8528
-43.780701	853	853	8539	8538
-11.088196	854	854	8549	8548
195.396240	855	855	8559	8558
-31.494751	856	856	8569	8568
-5.690002	857	857	8579	8578
-63.617798	858	858	8589	8588
28.051575	859	859	8599	8598
76.749634	860	860	8609	8608
-46.757202	861	861	8619	8618
67.931152	862	862	8629	8628
-366.713898	863	863	8639	8638
-26.607483	864	864	8649	8648
-78.715698	865	865	8659	8658
-49.757324	866	866	8669	8668
-44.926758	867	867	8679	8678
2.456604	868	868	8689	8688
106.249939	869	869	8699	8698
32.146912	870	870	8709	8708
-14.571777	871	871	8719	8718
29.137634	872	872	8729	8728
-44.346924	873	873	8739	8738
52.168579	874	874	8749	8748
39.984070	875	875	8759	8758
-11.580566	876	876	8769	8768
-146.181152	877	877	8779	8778
-3.599792	878	878	8789	8788
-314.692261	879	879	8799	8798
-107.766541	880	880	8809	8808
-50.381470	881	881	8819	8818
25.725586	882	882	8829	8828
37.832092	883	883	8839	8838
-3.553528	884	884	8849	8848
-9.181030	885	885	8859	8858
20.514893	886	886	8869	8868
54.328918	887	887	8879	8878
66.867126	888	888	8889	8888
-177.637329	889	889	8899	8898
-40.705200	890	890	8909	8908
111.454346	891	891	8919	8918
28.076965	892	892	8929	8928
-335.993500	893	893	8939	8938
3.108643	894	894	8949	8948
-128.673096	895	895	8959	8958
-98.163696	896	896	8969	8968
-17.526855	897	897	8979	8978
-66.077332	898	898	8989	8988
42.592834	899	899	8999	8998
-21.189514	900	900	9009	9008
111.904907	901	901	9019	9018
-74.171875	902	902	9029	9028
15.851440	903	903	9039	9038
30.353271	904	904	9049	9048
6.072083	905	905	9059	9058
-52.582520	906	906	9069	9068
-164.010071	907	907	9079	9078
-121.105591	908	908	9089	9088
5.833496	909	909	9099	9098
111.713806	910	910	9109	9108
-37.597290	911	911	9119	9118
61.111023	912	912	9129	9128
